ballx,bally,y1,y2,bouncenum,score1,score2
76, 98, 0, 10, 5, 0, 0
70, 102, 0, 10, 5, 0, 0
64, 106, 0, 10, 5, 0, 0
58, 110, 0, 10, 6, 0, 0
65, 114, 0, 10, 6, 0, 0
65, 114, 0, 10, 6, 0, 0
65, 114, 0, 10, 6, 0, 0
72, 118, 10, 20, 6, 0, 0
79, 122, 20, 30, 6, 0, 0
86, 126, 30, 40, 6, 0, 0
93, 130, 40, 50, 6, 0, 0
100, 134, 50, 60, 6, 0, 0
107, 138, 60, 70, 6, 0, 0
114, 142, 70, 80, 6, 0, 0
121, 146, 80, 90, 6, 0, 0
128, 150, 90, 100, 6, 0, 0
135, 154, 90, 100, 6, 0, 0
142, 158, 90, 100, 6, 0, 0
149, 162, 90, 100, 6, 0, 0
156, 166, 90, 100, 6, 0, 0
163, 170, 90, 100, 6, 0, 0
170, 174, 90, 100, 6, 0, 0
170, 174, 90, 100, 6, 0, 0
177, 178, 90, 110, 6, 0, 0
177, 178, 90, 110, 6, 0, 0
184, 182, 100, 120, 6, 0, 0
191, 186, 110, 130, 6, 0, 0
198, 190, 120, 140, 6, 0, 0
205, 194, 130, 150, 6, 0, 0
212, 198, 140, 160, 6, 0, 0
219, 202, 150, 170, 6, 0, 0
226, 206, 160, 180, 6, 0, 0
233, 210, 160, 180, 6, 0, 0
240, 214, 160, 180, 6, 0, 0
247, 218, 160, 180, 6, 0, 0
254, 222, 160, 180, 6, 0, 0
261, 226, 160, 180, 6, 0, 0
268, 230, 160, 180, 6, 0, 0
275, 234, 160, 180, 6, 0, 0
275, 234, 160, 180, 6, 0, 0
282, 238, 170, 180, 6, 0, 0
289, 242, 180, 180, 6, 0, 0
289, 242, 180, 180, 6, 0, 0
296, 246, 190, 190, 6, 0, 0
303, 250, 200, 200, 6, 0, 0
310, 254, 210, 210, 6, 0, 0
317, 258, 220, 220, 6, 0, 0
324, 262, 230, 230, 6, 0, 0
331, 266, 240, 240, 6, 0, 0
338, 270, 250, 250, 6, 0, 0
345, 274, 250, 260, 6, 0, 0
352, 278, 250, 260, 6, 0, 0
359, 282, 250, 260, 6, 0, 0
366, 286, 250, 260, 6, 0, 0
373, 290, 250, 260, 6, 0, 0
380, 294, 250, 260, 6, 0, 0
387, 298, 250, 260, 6, 0, 0
387, 298, 250, 260, 6, 0, 0
394, 302, 260, 260, 6, 0, 0
394, 302, 260, 260, 6, 0, 0
401, 306, 270, 270, 6, 0, 0
408, 310, 280, 280, 6, 0, 0
415, 314, 290, 290, 6, 0, 0
422, 318, 300, 300, 6, 0, 0
429, 322, 310, 310, 6, 0, 0
436, 326, 320, 320, 6, 0, 0
443, 330, 330, 330, 6, 0, 0
450, 334, 340, 340, 6, 0, 0
457, 338, 350, 350, 6, 0, 0
464, 342, 350, 350, 6, 0, 0
471, 346, 350, 350, 6, 0, 0
478, 350, 350, 350, 6, 0, 0
485, 354, 350, 350, 6, 0, 0
492, 358, 350, 350, 6, 0, 0
499, 362, 350, 350, 6, 0, 0
506, 366, 350, 350, 6, 0, 0
513, 370, 350, 350, 6, 0, 0
520, 374, 350, 350, 6, 0, 0
527, 378, 350, 350, 6, 0, 0
534, 382, 350, 350, 6, 0, 0
541, 386, 350, 350, 6, 0, 0
548, 390, 350, 350, 6, 0, 0
555, 394, 350, 350, 6, 0, 0
562, 398, 350, 350, 6, 0, 0
569, 402, 350, 350, 6, 0, 0
576, 406, 350, 350, 6, 0, 0
583, 410, 350, 350, 6, 0, 0
590, 414, 350, 350, 6, 0, 0
597, 418, 350, 350, 6, 0, 0
604, 422, 350, 350, 6, 0, 0
611, 426, 350, 350, 6, 0, 0
618, 430, 350, 350, 6, 0, 0
625, 434, 350, 350, 6, 0, 0
632, 438, 350, 350, 6, 0, 0
639, 442, 350, 350, 6, 0, 0
646, 446, 350, 350, 7, 0, 0
639, 450, 350, 350, 7, 0, 0
632, 454, 350, 350, 7, 0, 0
625, 458, 350, 350, 7, 0, 0
618, 462, 350, 350, 7, 0, 0
611, 466, 350, 350, 7, 0, 0
604, 470, 350, 350, 7, 0, 0
597, 474, 350, 350, 7, 0, 0
590, 478, 350, 350, 7, 0, 0
583, 474, 350, 350, 7, 0, 0
576, 470, 350, 350, 7, 0, 0
569, 466, 350, 350, 7, 0, 0
562, 462, 350, 350, 7, 0, 0
555, 458, 350, 350, 7, 0, 0
548, 454, 350, 350, 7, 0, 0
541, 450, 350, 350, 7, 0, 0
534, 446, 350, 350, 7, 0, 0
527, 442, 350, 350, 7, 0, 0
520, 438, 350, 350, 7, 0, 0
513, 434, 350, 350, 7, 0, 0
513, 434, 350, 350, 7, 0, 0
506, 430, 340, 350, 7, 0, 0
506, 430, 340, 350, 7, 0, 0
499, 426, 330, 340, 7, 0, 0
492, 422, 320, 330, 7, 0, 0
485, 418, 310, 320, 7, 0, 0
478, 414, 300, 310, 7, 0, 0
471, 410, 290, 300, 7, 0, 0
464, 406, 280, 290, 7, 0, 0
457, 402, 280, 280, 7, 0, 0
450, 398, 280, 280, 7, 0, 0
443, 394, 280, 280, 7, 0, 0
436, 390, 280, 280, 7, 0, 0
429, 386, 280, 280, 7, 0, 0
429, 386, 280, 280, 7, 0, 0
422, 382, 270, 280, 7, 0, 0
415, 378, 260, 280, 7, 0, 0
415, 378, 260, 280, 7, 0, 0
408, 374, 250, 270, 7, 0, 0
401, 370, 240, 260, 7, 0, 0
394, 366, 230, 250, 7, 0, 0
387, 362, 220, 240, 7, 0, 0
380, 358, 210, 230, 7, 0, 0
373, 354, 210, 230, 7, 0, 0
366, 350, 210, 230, 7, 0, 0
359, 346, 210, 230, 7, 0, 0
352, 342, 210, 230, 7, 0, 0
345, 338, 210, 230, 7, 0, 0
338, 334, 210, 230, 7, 0, 0
331, 330, 210, 230, 7, 0, 0
324, 326, 210, 230, 7, 0, 0
317, 322, 210, 230, 7, 0, 0
310, 318, 210, 230, 7, 0, 0
310, 318, 210, 230, 7, 0, 0
310, 318, 210, 230, 7, 0, 0
303, 314, 200, 220, 7, 0, 0
296, 310, 190, 210, 7, 0, 0
289, 306, 180, 200, 7, 0, 0
282, 302, 170, 190, 7, 0, 0
275, 298, 160, 180, 7, 0, 0
268, 294, 150, 170, 7, 0, 0
261, 290, 150, 160, 7, 0, 0
254, 286, 150, 160, 7, 0, 0
247, 282, 150, 160, 7, 0, 0
240, 278, 150, 160, 7, 0, 0
233, 274, 150, 160, 7, 0, 0
226, 270, 150, 160, 7, 0, 0
219, 266, 150, 160, 7, 0, 0
212, 262, 150, 160, 7, 0, 0
205, 258, 150, 160, 7, 0, 0
198, 254, 150, 160, 7, 0, 0
191, 250, 150, 160, 7, 0, 0
191, 250, 150, 160, 7, 0, 0
184, 246, 140, 160, 7, 0, 0
184, 246, 140, 160, 7, 0, 0
177, 242, 130, 150, 7, 0, 0
170, 238, 120, 140, 7, 0, 0
163, 234, 110, 130, 7, 0, 0
156, 230, 110, 120, 7, 0, 0
149, 226, 110, 120, 7, 0, 0
142, 222, 110, 120, 7, 0, 0
135, 218, 110, 120, 7, 0, 0
128, 214, 110, 120, 7, 0, 0
121, 210, 110, 120, 7, 0, 0
114, 206, 110, 120, 7, 0, 0
107, 202, 110, 120, 7, 0, 0
100, 198, 110, 120, 7, 0, 0
93, 194, 110, 120, 7, 0, 0
86, 190, 110, 120, 7, 0, 0
86, 190, 110, 120, 7, 0, 0
86, 190, 110, 120, 7, 0, 0
79, 186, 100, 110, 7, 0, 0
72, 182, 90, 100, 7, 0, 0
65, 178, 80, 90, 7, 0, 0
58, 174, 80, 90, 8, 0, 0
66, 170, 80, 90, 8, 0, 0
74, 166, 80, 90, 8, 0, 0
82, 162, 80, 90, 8, 0, 0
90, 158, 80, 90, 8, 0, 0
98, 154, 80, 90, 8, 0, 0
98, 154, 80, 90, 8, 0, 0
98, 154, 80, 90, 8, 0, 0
106, 150, 70, 80, 8, 0, 0
114, 146, 60, 70, 8, 0, 0
122, 142, 50, 60, 8, 0, 0
130, 138, 40, 50, 8, 0, 0
138, 134, 30, 40, 8, 0, 0
146, 130, 20, 30, 8, 0, 0
154, 126, 10, 20, 8, 0, 0
162, 122, 0, 10, 8, 0, 0
170, 118, 0, 10, 8, 0, 0
178, 114, 0, 10, 8, 0, 0
186, 110, 0, 10, 8, 0, 0
194, 106, 0, 10, 8, 0, 0
202, 102, 0, 10, 8, 0, 0
210, 98, 0, 10, 8, 0, 0
218, 94, 0, 10, 8, 0, 0
226, 90, 0, 10, 8, 0, 0
234, 86, 0, 10, 8, 0, 0
242, 82, 0, 10, 8, 0, 0
250, 78, 0, 10, 8, 0, 0
258, 74, 0, 10, 8, 0, 0
266, 70, 0, 10, 8, 0, 0
274, 66, 0, 10, 8, 0, 0
282, 62, 0, 10, 8, 0, 0
290, 58, 0, 10, 8, 0, 0
298, 54, 0, 10, 8, 0, 0
306, 50, 0, 10, 8, 0, 0
314, 46, 0, 10, 8, 0, 0
322, 42, 0, 10, 8, 0, 0
330, 38, 0, 10, 8, 0, 0
338, 34, 0, 10, 8, 0, 0
346, 30, 0, 10, 8, 0, 0
354, 26, 0, 10, 8, 0, 0
362, 22, 0, 10, 8, 0, 0
370, 26, 0, 10, 8, 0, 0
378, 30, 0, 10, 8, 0, 0
386, 34, 0, 10, 8, 0, 0
394, 38, 0, 10, 8, 0, 0
402, 42, 0, 10, 8, 0, 0
410, 46, 0, 10, 8, 0, 0
418, 50, 0, 10, 8, 0, 0
426, 54, 0, 10, 8, 0, 0
434, 58, 0, 10, 8, 0, 0
442, 62, 0, 10, 8, 0, 0
450, 66, 0, 10, 8, 0, 0
450, 66, 0, 10, 8, 0, 0
458, 70, 10, 10, 8, 0, 0
466, 74, 20, 10, 8, 0, 0
466, 74, 20, 10, 8, 0, 0
474, 78, 30, 20, 8, 0, 0
482, 82, 40, 30, 8, 0, 0
490, 86, 50, 40, 8, 0, 0
498, 90, 60, 50, 8, 0, 0
506, 94, 60, 50, 8, 0, 0
514, 98, 60, 50, 8, 0, 0
522, 102, 60, 50, 8, 0, 0
530, 106, 60, 50, 8, 0, 0
538, 110, 60, 50, 8, 0, 0
546, 114, 60, 50, 8, 0, 0
554, 118, 60, 50, 8, 0, 0
562, 122, 60, 50, 8, 0, 0
562, 122, 60, 50, 8, 0, 0
570, 126, 60, 60, 8, 0, 0
578, 130, 60, 70, 8, 0, 0
578, 130, 60, 70, 8, 0, 0
586, 134, 70, 80, 8, 0, 0
594, 138, 80, 90, 8, 0, 0
602, 142, 90, 100, 8, 0, 0
610, 146, 100, 110, 8, 0, 0
618, 150, 100, 110, 8, 0, 0
626, 154, 100, 110, 8, 0, 0
634, 158, 100, 110, 8, 0, 0
642, 162, 100, 110, 9, 0, 0
634, 166, 100, 110, 9, 0, 0
626, 170, 100, 110, 9, 0, 0
626, 170, 100, 110, 9, 0, 0
618, 174, 110, 110, 9, 0, 0
618, 174, 110, 110, 9, 0, 0
610, 178, 120, 120, 9, 0, 0
602, 182, 130, 130, 9, 0, 0
594, 186, 140, 140, 9, 0, 0
586, 190, 150, 150, 9, 0, 0
578, 194, 160, 160, 9, 0, 0
570, 198, 160, 170, 9, 0, 0
562, 202, 160, 170, 9, 0, 0
554, 206, 160, 170, 9, 0, 0
546, 210, 160, 170, 9, 0, 0
538, 214, 160, 170, 9, 0, 0
530, 218, 160, 170, 9, 0, 0
530, 218, 160, 170, 9, 0, 0
522, 222, 170, 170, 9, 0, 0
514, 226, 180, 170, 9, 0, 0
506, 230, 190, 170, 9, 0, 0
506, 230, 190, 170, 9, 0, 0
498, 234, 200, 180, 9, 0, 0
490, 238, 210, 190, 9, 0, 0
482, 242, 220, 200, 9, 0, 0
474, 246, 230, 210, 9, 0, 0
466, 250, 230, 210, 9, 0, 0
458, 254, 230, 210, 9, 0, 0
450, 258, 230, 210, 9, 0, 0
442, 262, 230, 210, 9, 0, 0
434, 266, 230, 210, 9, 0, 0
426, 270, 230, 210, 9, 0, 0
426, 270, 230, 210, 9, 0, 0
418, 274, 240, 210, 9, 0, 0
410, 278, 250, 210, 9, 0, 0
402, 282, 260, 210, 9, 0, 0
402, 282, 260, 210, 9, 0, 0
394, 286, 270, 220, 9, 0, 0
386, 290, 280, 230, 9, 0, 0
378, 294, 290, 240, 9, 0, 0
370, 298, 300, 250, 9, 0, 0
362, 302, 300, 250, 9, 0, 0
354, 306, 300, 250, 9, 0, 0
346, 310, 300, 250, 9, 0, 0
338, 314, 300, 250, 9, 0, 0
330, 318, 300, 250, 9, 0, 0
322, 322, 300, 250, 9, 0, 0
314, 326, 300, 250, 9, 0, 0
306, 330, 300, 250, 9, 0, 0
306, 330, 300, 250, 9, 0, 0
306, 330, 300, 250, 9, 0, 0
298, 334, 310, 260, 9, 0, 0
290, 338, 320, 270, 9, 0, 0
282, 342, 330, 280, 9, 0, 0
274, 346, 340, 290, 9, 0, 0
266, 350, 350, 300, 9, 0, 0
258, 354, 350, 310, 9, 0, 0
250, 358, 350, 320, 9, 0, 0
242, 362, 350, 320, 9, 0, 0
234, 366, 350, 320, 9, 0, 0
226, 370, 350, 320, 9, 0, 0
218, 374, 350, 320, 9, 0, 0
210, 378, 350, 320, 9, 0, 0
202, 382, 350, 320, 9, 0, 0
202, 382, 350, 320, 9, 0, 0
202, 382, 350, 320, 9, 0, 0
194, 386, 350, 330, 9, 0, 0
186, 390, 350, 340, 9, 0, 0
178, 394, 350, 350, 9, 0, 0
170, 398, 350, 350, 9, 0, 0
162, 402, 350, 350, 9, 0, 0
154, 406, 350, 350, 9, 0, 0
146, 410, 350, 350, 9, 0, 0
138, 414, 350, 350, 9, 0, 0
130, 418, 350, 350, 9, 0, 0
122, 422, 350, 350, 9, 0, 0
114, 426, 350, 350, 9, 0, 0
106, 430, 350, 350, 9, 0, 0
98, 434, 350, 350, 9, 0, 0
90, 438, 350, 350, 9, 0, 0
82, 442, 350, 350, 9, 0, 0
74, 446, 350, 350, 9, 0, 0
66, 450, 350, 350, 9, 0, 0
58, 454, 350, 350, 10, 0, 0
67, 458, 350, 350, 10, 0, 0
76, 462, 350, 350, 10, 0, 0
85, 466, 350, 350, 10, 0, 0
94, 470, 350, 350, 10, 0, 0
103, 474, 350, 350, 10, 0, 0
112, 478, 350, 350, 10, 0, 0
121, 474, 350, 350, 10, 0, 0
130, 470, 350, 350, 10, 0, 0
139, 466, 350, 350, 10, 0, 0
148, 462, 350, 350, 10, 0, 0
157, 458, 350, 350, 10, 0, 0
166, 454, 350, 350, 10, 0, 0
175, 450, 350, 350, 10, 0, 0
175, 450, 350, 350, 10, 0, 0
184, 446, 340, 350, 10, 0, 0
184, 446, 340, 350, 10, 0, 0
193, 442, 330, 340, 10, 0, 0
202, 438, 320, 330, 10, 0, 0
211, 434, 310, 320, 10, 0, 0
220, 430, 300, 310, 10, 0, 0
229, 426, 290, 300, 10, 0, 0
238, 422, 280, 290, 10, 0, 0
247, 418, 270, 280, 10, 0, 0
256, 414, 270, 270, 10, 0, 0
265, 410, 270, 270, 10, 0, 0
274, 406, 270, 270, 10, 0, 0
283, 402, 270, 270, 10, 0, 0
292, 398, 270, 270, 10, 0, 0
301, 394, 270, 270, 10, 0, 0
310, 390, 270, 270, 10, 0, 0
319, 386, 270, 270, 10, 0, 0
328, 382, 270, 270, 10, 0, 0
337, 378, 270, 270, 10, 0, 0
346, 374, 270, 270, 10, 0, 0
346, 374, 270, 270, 10, 0, 0
346, 374, 270, 270, 10, 0, 0
355, 370, 260, 260, 10, 0, 0
364, 366, 250, 250, 10, 0, 0
373, 362, 240, 240, 10, 0, 0
382, 358, 230, 230, 10, 0, 0
391, 354, 220, 220, 10, 0, 0
400, 350, 210, 210, 10, 0, 0
409, 346, 210, 210, 10, 0, 0
418, 342, 210, 210, 10, 0, 0
427, 338, 210, 210, 10, 0, 0
436, 334, 210, 210, 10, 0, 0
445, 330, 210, 210, 10, 0, 0
454, 326, 210, 210, 10, 0, 0
463, 322, 210, 210, 10, 0, 0
472, 318, 210, 210, 10, 0, 0
481, 314, 210, 210, 10, 0, 0
490, 310, 210, 210, 10, 0, 0
499, 306, 210, 210, 10, 0, 0
508, 302, 210, 210, 10, 0, 0
517, 298, 210, 210, 10, 0, 0
526, 294, 210, 210, 10, 0, 0
526, 294, 210, 210, 10, 0, 0
535, 290, 200, 210, 10, 0, 0
544, 286, 190, 210, 10, 0, 0
544, 286, 190, 210, 10, 0, 0
553, 282, 180, 200, 10, 0, 0
562, 278, 170, 190, 10, 0, 0
571, 274, 170, 180, 10, 0, 0
580, 270, 170, 180, 10, 0, 0
589, 266, 170, 180, 10, 0, 0
598, 262, 170, 180, 10, 0, 0
607, 258, 170, 180, 10, 0, 0
616, 254, 170, 180, 10, 0, 0
616, 254, 170, 180, 10, 0, 0
616, 254, 170, 180, 10, 0, 0
625, 250, 160, 170, 10, 0, 0
634, 246, 150, 160, 10, 0, 0
643, 242, 140, 150, 11, 0, 0
634, 238, 130, 140, 11, 0, 0
625, 234, 130, 140, 11, 0, 0
616, 230, 130, 140, 11, 0, 0
607, 226, 130, 140, 11, 0, 0
598, 222, 130, 140, 11, 0, 0
589, 218, 130, 140, 11, 0, 0
580, 214, 130, 140, 11, 0, 0
580, 214, 130, 140, 11, 0, 0
580, 214, 130, 140, 11, 0, 0
571, 210, 120, 130, 11, 0, 0
562, 206, 110, 120, 11, 0, 0
553, 202, 100, 110, 11, 0, 0
544, 198, 90, 100, 11, 0, 0
535, 194, 80, 90, 11, 0, 0
526, 190, 70, 80, 11, 0, 0
517, 186, 60, 70, 11, 0, 0
508, 182, 50, 60, 11, 0, 0
499, 178, 40, 50, 11, 0, 0
490, 174, 40, 50, 11, 0, 0
481, 170, 40, 50, 11, 0, 0
472, 166, 40, 50, 11, 0, 0
463, 162, 40, 50, 11, 0, 0
454, 158, 40, 50, 11, 0, 0
454, 158, 40, 50, 11, 0, 0
445, 154, 30, 50, 11, 0, 0
436, 150, 20, 50, 11, 0, 0
436, 150, 20, 50, 11, 0, 0
427, 146, 10, 40, 11, 0, 0
418, 142, 0, 30, 11, 0, 0
409, 138, 0, 20, 11, 0, 0
400, 134, 0, 10, 11, 0, 0
391, 130, 0, 0, 11, 0, 0
382, 126, 0, 0, 11, 0, 0
373, 122, 0, 0, 11, 0, 0
364, 118, 0, 0, 11, 0, 0
355, 114, 0, 0, 11, 0, 0
346, 110, 0, 0, 11, 0, 0
337, 106, 0, 0, 11, 0, 0
328, 102, 0, 0, 11, 0, 0
319, 98, 0, 0, 11, 0, 0
310, 94, 0, 0, 11, 0, 0
301, 90, 0, 0, 11, 0, 0
292, 86, 0, 0, 11, 0, 0
283, 82, 0, 0, 11, 0, 0
274, 78, 0, 0, 11, 0, 0
265, 74, 0, 0, 11, 0, 0
256, 70, 0, 0, 11, 0, 0
247, 66, 0, 0, 11, 0, 0
238, 62, 0, 0, 11, 0, 0
229, 58, 0, 0, 11, 0, 0
220, 54, 0, 0, 11, 0, 0
211, 50, 0, 0, 11, 0, 0
202, 46, 0, 0, 11, 0, 0
193, 42, 0, 0, 11, 0, 0
184, 38, 0, 0, 11, 0, 0
175, 34, 0, 0, 11, 0, 0
166, 30, 0, 0, 11, 0, 0
157, 26, 0, 0, 11, 0, 0
148, 22, 0, 0, 11, 0, 0
139, 26, 0, 0, 11, 0, 0
130, 30, 0, 0, 11, 0, 0
121, 34, 0, 0, 11, 0, 0
112, 38, 0, 0, 11, 0, 0
103, 42, 0, 0, 11, 0, 0
94, 46, 0, 0, 11, 0, 0
85, 50, 0, 0, 11, 0, 0
76, 54, 0, 0, 11, 0, 0
67, 58, 0, 0, 11, 0, 0
58, 62, 0, 0, 12, 0, 0
68, 66, 0, 0, 12, 0, 0
78, 70, 0, 0, 12, 0, 0
88, 74, 0, 0, 12, 0, 0
98, 78, 0, 0, 12, 0, 0
98, 78, 0, 0, 12, 0, 0
98, 78, 0, 0, 12, 0, 0
108, 82, 10, 10, 12, 0, 0
118, 86, 20, 20, 12, 0, 0
128, 90, 30, 30, 12, 0, 0
138, 94, 40, 40, 12, 0, 0
148, 98, 50, 50, 12, 0, 0
158, 102, 60, 60, 12, 0, 0
168, 106, 70, 70, 12, 0, 0
178, 110, 70, 70, 12, 0, 0
188, 114, 70, 70, 12, 0, 0
198, 118, 70, 70, 12, 0, 0
208, 122, 70, 70, 12, 0, 0
218, 126, 70, 70, 12, 0, 0
228, 130, 70, 70, 12, 0, 0
238, 134, 70, 70, 12, 0, 0
238, 134, 70, 70, 12, 0, 0
238, 134, 70, 70, 12, 0, 0
248, 138, 80, 80, 12, 0, 0
258, 142, 90, 90, 12, 0, 0
268, 146, 100, 100, 12, 0, 0
278, 150, 110, 110, 12, 0, 0
288, 154, 120, 120, 12, 0, 0
298, 158, 120, 120, 12, 0, 0
308, 162, 120, 120, 12, 0, 0
318, 166, 120, 120, 12, 0, 0
328, 170, 120, 120, 12, 0, 0
338, 174, 120, 120, 12, 0, 0
348, 178, 120, 120, 12, 0, 0
358, 182, 120, 120, 12, 0, 0
358, 182, 120, 120, 12, 0, 0
368, 186, 130, 120, 12, 0, 0
368, 186, 130, 120, 12, 0, 0
378, 190, 140, 130, 12, 0, 0
388, 194, 150, 140, 12, 0, 0
398, 198, 160, 150, 12, 0, 0
408, 202, 170, 160, 12, 0, 0
418, 206, 180, 170, 12, 0, 0
428, 210, 190, 180, 12, 0, 0
438, 214, 190, 190, 12, 0, 0
448, 218, 190, 190, 12, 0, 0
458, 222, 190, 190, 12, 0, 0
468, 226, 190, 190, 12, 0, 0
478, 230, 190, 190, 12, 0, 0
488, 234, 190, 190, 12, 0, 0
498, 238, 190, 190, 12, 0, 0
508, 242, 190, 190, 12, 0, 0
518, 246, 190, 190, 12, 0, 0
528, 250, 190, 190, 12, 0, 0
538, 254, 190, 190, 12, 0, 0
548, 258, 190, 190, 12, 0, 0
558, 262, 190, 190, 12, 0, 0
568, 266, 190, 190, 12, 0, 0
578, 270, 190, 190, 12, 0, 0
588, 274, 190, 190, 12, 0, 0
598, 278, 190, 190, 12, 0, 0
608, 282, 190, 190, 12, 0, 0
618, 286, 190, 190, 12, 0, 0
628, 290, 190, 190, 12, 0, 0
628, 290, 190, 190, 12, 0, 0
638, 294, 190, 200, 12, 0, 0
638, 294, 190, 200, 12, 0, 0
648, 298, 200, 210, 13, 0, 0
638, 302, 210, 220, 13, 0, 0
628, 306, 220, 230, 13, 0, 0
618, 310, 230, 230, 13, 0, 0
608, 314, 230, 230, 13, 0, 0
598, 318, 230, 230, 13, 0, 0
588, 322, 230, 230, 13, 0, 0
578, 326, 230, 230, 13, 0, 0
568, 330, 230, 230, 13, 0, 0
558, 334, 230, 230, 13, 0, 0
548, 338, 230, 230, 13, 0, 0
548, 338, 230, 230, 13, 0, 0
548, 338, 230, 230, 13, 0, 0
538, 342, 240, 240, 13, 0, 0
528, 346, 250, 250, 13, 0, 0
518, 350, 260, 260, 13, 0, 0
508, 354, 270, 270, 13, 0, 0
498, 358, 280, 280, 13, 0, 0
488, 362, 290, 290, 13, 0, 0
478, 366, 300, 300, 13, 0, 0
468, 370, 300, 310, 13, 0, 0
458, 374, 300, 320, 13, 0, 0
448, 378, 300, 330, 13, 0, 0
438, 382, 300, 330, 13, 0, 0
428, 386, 300, 330, 13, 0, 0
418, 390, 300, 330, 13, 0, 0
418, 390, 300, 330, 13, 0, 0
408, 394, 310, 330, 13, 0, 0
398, 398, 320, 330, 13, 0, 0
398, 398, 320, 330, 13, 0, 0
388, 402, 330, 340, 13, 0, 0
378, 406, 340, 350, 13, 0, 0
368, 410, 350, 350, 13, 0, 0
358, 414, 350, 350, 13, 0, 0
348, 418, 350, 350, 13, 0, 0
338, 422, 350, 350, 13, 0, 0
328, 426, 350, 350, 13, 0, 0
318, 430, 350, 350, 13, 0, 0
308, 434, 350, 350, 13, 0, 0
298, 438, 350, 350, 13, 0, 0
288, 442, 350, 350, 13, 0, 0
278, 446, 350, 350, 13, 0, 0
268, 450, 350, 350, 13, 0, 0
258, 454, 350, 350, 13, 0, 0
248, 458, 350, 350, 13, 0, 0
238, 462, 350, 350, 13, 0, 0
228, 466, 350, 350, 13, 0, 0
218, 470, 350, 350, 13, 0, 0
208, 474, 350, 350, 13, 0, 0
198, 478, 350, 350, 13, 0, 0
188, 474, 350, 350, 13, 0, 0
178, 470, 350, 350, 13, 0, 0
168, 466, 350, 350, 13, 0, 0
158, 462, 350, 350, 13, 0, 0
148, 458, 350, 350, 13, 0, 0
138, 454, 350, 350, 13, 0, 0
128, 450, 350, 350, 13, 0, 0
118, 446, 350, 350, 13, 0, 0
108, 442, 350, 350, 13, 0, 0
98, 438, 350, 350, 13, 0, 0
88, 434, 350, 350, 13, 0, 0
78, 430, 350, 350, 13, 0, 0
68, 426, 350, 350, 13, 0, 0
58, 422, 350, 350, 14, 0, 0
69, 418, 350, 350, 14, 0, 0
80, 414, 350, 350, 14, 0, 0
80, 414, 350, 350, 14, 0, 0
91, 410, 340, 350, 14, 0, 0
91, 410, 340, 350, 14, 0, 0
102, 406, 330, 340, 14, 0, 0
113, 402, 320, 330, 14, 0, 0
124, 398, 310, 320, 14, 0, 0
135, 394, 300, 310, 14, 0, 0
146, 390, 290, 300, 14, 0, 0
157, 386, 290, 290, 14, 0, 0
168, 382, 290, 290, 14, 0, 0
179, 378, 290, 290, 14, 0, 0
190, 374, 290, 290, 14, 0, 0
201, 370, 290, 290, 14, 0, 0
212, 366, 290, 290, 14, 0, 0
212, 366, 290, 290, 14, 0, 0
212, 366, 290, 290, 14, 0, 0
223, 362, 280, 280, 14, 0, 0
234, 358, 270, 270, 14, 0, 0
245, 354, 260, 260, 14, 0, 0
256, 350, 250, 250, 14, 0, 0
267, 346, 240, 240, 14, 0, 0
278, 342, 240, 240, 14, 0, 0
289, 338, 240, 240, 14, 0, 0
300, 334, 240, 240, 14, 0, 0
311, 330, 240, 240, 14, 0, 0
322, 326, 240, 240, 14, 0, 0
333, 322, 240, 240, 14, 0, 0
344, 318, 240, 240, 14, 0, 0
344, 318, 240, 240, 14, 0, 0
344, 318, 240, 240, 14, 0, 0
355, 314, 230, 230, 14, 0, 0
366, 310, 220, 220, 14, 0, 0
377, 306, 210, 210, 14, 0, 0
388, 302, 200, 200, 14, 0, 0
399, 298, 190, 190, 14, 0, 0
410, 294, 180, 180, 14, 0, 0
421, 290, 180, 170, 14, 0, 0
432, 286, 180, 170, 14, 0, 0
443, 282, 180, 170, 14, 0, 0
454, 278, 180, 170, 14, 0, 0
465, 274, 180, 170, 14, 0, 0
465, 274, 180, 170, 14, 0, 0
476, 270, 170, 170, 14, 0, 0
487, 266, 160, 170, 14, 0, 0
487, 266, 160, 170, 14, 0, 0
498, 262, 150, 160, 14, 0, 0
509, 258, 140, 150, 14, 0, 0
520, 254, 130, 140, 14, 0, 0
531, 250, 120, 130, 14, 0, 0
542, 246, 120, 130, 14, 0, 0
553, 242, 120, 130, 14, 0, 0
564, 238, 120, 130, 14, 0, 0
575, 234, 120, 130, 14, 0, 0
586, 230, 120, 130, 14, 0, 0
597, 226, 120, 130, 14, 0, 0
608, 222, 120, 130, 14, 0, 0
619, 218, 120, 130, 14, 0, 0
619, 218, 120, 130, 14, 0, 0
630, 214, 110, 130, 14, 0, 0
641, 210, 100, 130, 15, 0, 0
641, 210, 100, 130, 15, 0, 0
630, 206, 100, 120, 15, 0, 0
619, 202, 100, 110, 15, 0, 0
608, 198, 100, 100, 15, 0, 0
597, 194, 100, 90, 15, 0, 0
586, 190, 100, 80, 15, 0, 0
586, 190, 100, 80, 15, 0, 0
575, 186, 90, 70, 15, 0, 0
564, 182, 80, 70, 15, 0, 0
553, 178, 70, 70, 15, 0, 0
542, 174, 70, 70, 15, 0, 0
531, 170, 70, 70, 15, 0, 0
